Name,Exp_a,Exp_b,Exp_c,Exp_alpha,Exp_beta,Exp_gamma,Exp_Vol,Exp_Density,DFT_a,DFT_b,DFT_c,DFT_alpha,DFT_beta,DFT_gamma,DFT_Vol,DFT_Density,128_2_6_a,128_2_6_b,128_2_6_c,128_2_6_alpha,128_2_6_beta,128_2_6_gamma,128_2_6_Vol,128_2_6_Density,64_3_6_a,64_3_6_b,64_3_6_c,64_3_6_alpha,64_3_6_beta,64_3_6_gamma,64_3_6_Vol,64_3_6_Density,AtomBit_a,AtomBit_b,AtomBit_c,AtomBit_alpha,AtomBit_beta,AtomBit_gamma,AtomBit_Vol,AtomBit_Density,MACE-OMC_a,MACE-OMC_b,MACE-OMC_c,MACE-OMC_alpha,MACE-OMC_beta,MACE-OMC_gamma,MACE-OMC_Vol,MACE-OMC_Density,Err_DFT_vs_Exp_a,Err_DFT_vs_Exp_b,Err_DFT_vs_Exp_c,Err_DFT_vs_Exp_alpha,Err_DFT_vs_Exp_beta,Err_DFT_vs_Exp_gamma,Err_DFT_vs_Exp_Vol,Err_DFT_vs_Exp_Density,Err_128_2_6_vs_DFT_a,Err_128_2_6_vs_DFT_b,Err_128_2_6_vs_DFT_c,Err_128_2_6_vs_DFT_alpha,Err_128_2_6_vs_DFT_beta,Err_128_2_6_vs_DFT_gamma,Err_128_2_6_vs_DFT_Vol,Err_128_2_6_vs_DFT_Density,Err_64_3_6_vs_DFT_a,Err_64_3_6_vs_DFT_b,Err_64_3_6_vs_DFT_c,Err_64_3_6_vs_DFT_alpha,Err_64_3_6_vs_DFT_beta,Err_64_3_6_vs_DFT_gamma,Err_64_3_6_vs_DFT_Vol,Err_64_3_6_vs_DFT_Density,Err_AtomBit_vs_DFT_a,Err_AtomBit_vs_DFT_b,Err_AtomBit_vs_DFT_c,Err_AtomBit_vs_DFT_alpha,Err_AtomBit_vs_DFT_beta,Err_AtomBit_vs_DFT_gamma,Err_AtomBit_vs_DFT_Vol,Err_AtomBit_vs_DFT_Density,Err_MACE-OMC_vs_DFT_a,Err_MACE-OMC_vs_DFT_b,Err_MACE-OMC_vs_DFT_c,Err_MACE-OMC_vs_DFT_alpha,Err_MACE-OMC_vs_DFT_beta,Err_MACE-OMC_vs_DFT_gamma,Err_MACE-OMC_vs_DFT_Vol,Err_MACE-OMC_vs_DFT_Density
JOJGAU,13.32709,13.88105,13.85418,90.0,116.9168,90.0,2285.2836492824326,2.490281524986655,13.244803912335724,13.728816114664264,13.781654509718473,90.0,116.6652696062428,90.0,2239.4652138000656,2.541231547644929,13.30989669787967,13.873432814817624,13.847435748162491,89.99999995292694,116.92984598983155,90.00000005126495,2279.708913758707,2.496371188801906,12.975696255310394,13.940608504646551,13.9500904924571,89.99999831035284,116.34300342495534,90.00000036223446,2261.371398541501,2.516614322986752,13.2459821363017,13.826984420355046,13.771633235962351,89.9999497599783,116.73180851893642,90.00000361408618,2252.7229279116905,2.526275903995779,13.249464407738435,13.86108996471571,13.811013772830831,89.99999984857077,116.72970780918098,90.00000006712379,2265.374331630121,2.512167446987442,-0.6174347713137354,-1.0967029535642916,-0.5234917568670698,0.0,-0.21513622828985474,0.0,-2.00493428886842,2.045954328739889,0.49145903536798485,1.0533807062860268,0.477310169092038,-5.230339815574956e-08,0.22678247303736473,5.6961053158172746e-08,1.797022776270462,-1.7652999343801337,-2.0317979700302935,1.5426850226077684,1.2221753391064203,-1.877385737240426e-06,-0.2762314632067811,4.0248273257424853e-07,0.9781882123662768,-0.9687123820334643,0.00889574488059075,0.7150529577413818,-0.07271459133629479,-5.58222463256344e-05,0.05703403670877533,4.0156513136935246e-06,0.5920035743322997,-0.5885195177515438,0.03518734919412194,0.9634760124010919,0.213031483931444,-1.682547039965559e-07,0.055233406784780836,7.458199194035033e-08,1.1569332566720816,-1.1437013948776997
JOJLAW,7.6383,9.7745,17.0026,91.082,95.862,106.242,1210.8892780411045,1.323360838316535,7.544820430374285,9.761867990185113,16.924429320104284,90.98106469179163,96.36968745203689,105.8633072689691,1190.1683037972425,1.3464007107098799,7.467675333934342,9.962695405857326,16.855983021170893,92.9780011150998,95.90839687632632,106.925438562677,1188.9307699325511,1.347802151834196,7.385113739076248,9.93893392913174,16.67799010601805,93.26941857104401,94.68822713049393,106.21877332870852,1167.4289672496802,1.3726260826576375,7.529364800588526,9.641776787731231,16.800761869900978,91.25518018343088,95.82920868601516,106.01944304785559,1164.6602129003684,1.375889235630703,7.52055135643284,9.689972892567452,16.808720421572982,91.64058613410117,95.87741831879849,106.16791736445805,1168.19231272797,1.3717291516453691,-1.2238268937553503,-0.1292343323432059,-0.45975721298928796,-0.11081806307323455,0.5296023993207845,-0.35644352612988234,-1.7112195656222986,1.741012105409909,-1.0224908220395632,2.057264202651906,-0.40442308357236734,2.194892343888272,-0.4786677096365468,1.0033044698002187,-0.1039797363736728,0.10408796676713518,-2.116772596138708,1.8138530363722767,-1.4561153550595183,2.515197955755337,-1.7448020907817288,0.3357783437053289,-1.9105983981435426,1.9478132876155803,-0.20485086329605526,-1.2302071957398426,-0.7307038120121667,0.3012885071941582,-0.5608389736562307,0.14748809848703903,-2.1432339288057283,2.1901744916099757,-0.3216653618917387,-0.7364891400902642,-0.6836797645747115,0.7248996750518818,-0.5108132507780486,0.28773906969959356,-1.846460790390569,1.8811963432591339
JOJREJ01,7.58765,24.60167,15.372289999999998,90.0,125.2519,90.0,2343.3207824024107,2.6950508152940156,7.503563122083649,24.3190600835308,15.154707854539296,90.0,124.95694066530186,90.0,2266.495013933136,2.786403034767646,7.5445113722199135,25.324942400632057,14.750909522819391,90.00000501089184,124.5565788039816,90.00000108261207,2321.1170350853254,2.7208316037699802,7.509358242702794,24.727801349055238,15.099376336778919,89.99999925797829,125.80956351400175,89.99999974994071,2273.788541625256,2.777465216969971,7.415655793497137,24.673776375643403,15.179876145646379,90.02619919796705,125.92306035865133,89.95316076978528,2249.2308481082746,2.807790312150749,7.525322762149574,24.35792604600524,15.219381296889111,89.99999994940971,125.34671979313767,90.00000036266336,2275.48964427565,2.775388849163223,-1.1082071249510888,-1.1487428148950791,-1.4154179075511941,0.0,-0.23549290246147858,0.0,-3.2784998556839424,3.3896288320509624,0.5457174074507414,4.136189119342052,-2.6645075285892434,5.567657600143623e-06,-0.32039985869423265,1.202902303197738e-06,2.4099775563768757,-2.3532644122006467,0.07723158351382875,1.6807445029556973,-0.3651110815957036,-8.244685684783487e-07,0.682333325512227,-2.7784365228298054e-07,0.32179764999630595,-0.3207654343665397,-1.1715411352746838,1.4585937568895644,0.16607572609552895,0.029110219963383897,0.7731620894410567,-0.052043589127461265,-0.761712058430788,0.7675586451866763,0.28999076454603906,0.15981687754766372,0.42675479442147657,-5.621143057194584e-08,0.3119307545147371,4.029592856922035e-07,0.3968519801376179,-0.3952832905718429
JOJSOU,7.45524,24.49657,15.31028,90.0,125.33979999999998,90.0,2280.8654386150006,2.631976449159079,7.426469425629052,24.28569465312249,15.174166114866182,90.0,125.26577448850345,90.0,2234.522385576657,2.68656253205821,7.4397848828615025,25.053985592781576,14.888886775093932,90.00000165521583,124.93503664935535,90.00000220366,2275.141039161879,2.6385986691827426,7.430325704375714,24.83606213689348,15.04377959479873,90.00000011687281,125.89343184991506,89.99999995595014,2249.0076358244864,2.6692591090002264,7.336563367529814,24.7188080297619,15.033093653063684,89.99991399127997,125.24493317027044,90.0003172809722,2226.522951122715,2.696214793163706,7.425115035958059,24.37968972863531,15.20082062139783,90.00000002541293,125.44800563169885,89.9999997395891,2241.6369390624536,2.6780358645617066,-0.3859107737772074,-0.8608362186114537,-0.8890358970170278,0.0,-0.0590598608714306,0.0,-2.0318188111300475,2.0739578774183576,0.17929727397110587,3.163553485427288,-1.8800330615384608,1.8391286952616306e-06,-0.2640288941641068,2.448511114355117e-06,1.8177778771609527,-1.7853246408049008,0.051926137787006554,2.2662208828365893,-0.8592664603803946,1.298586798586459e-07,0.5010605362674001,-4.894428368768584e-08,0.6482481599346847,-0.6440729687660389,-1.2106164173916725,1.7834094631660924,-0.9296883976002392,-9.55652444803137e-05,-0.016637679620081107,0.0003525344135526767,-0.3579930326756558,0.3592792272771559,-0.018237329117915348,0.3870388591117918,0.1756571420786936,2.823658936298064e-08,0.14547560492041628,-2.893454443943079e-07,0.3183925805227699,-0.31738205959311233
JOJXEO,7.681015,9.196718,9.561819,62.663000000000004,77.03300000000002,67.86300000000001,554.7018126643205,1.563110880186765,7.503190443937979,9.169119744646943,9.392193363566967,62.408509224857795,77.62008145559604,67.42314274856305,528.2594503058541,1.6413533882506128,7.3904055025613005,9.152183903397553,9.275857878288843,62.946799917670475,77.24096992992344,67.76566184726654,516.304042961108,1.6793601569767946,7.496961665969178,9.114871649779753,9.336296982890643,63.27574686443278,76.85067953361906,67.80846207270008,526.3434532735798,1.6473282478242288,7.546402395969868,9.120264221924563,9.37693209484125,62.86682307509249,77.04551051036462,67.47994624457284,529.5863197896786,1.6372410053554007,7.548672010791759,9.088776136439174,9.388071834600234,62.90225571942605,77.06144062867637,67.65250924989638,529.3245893355484,1.6380505574534625,-2.3151179376947124,-0.30008808961041483,-1.7739892005175208,-0.4061260634540458,0.7621168273285744,-0.6481547403400406,-4.7669507751308,5.0055635243546615,-1.503159785419018,-0.18470520312789748,-1.2386402278449553,0.8625277217778415,-0.4884193865339813,0.5080141398641504,-2.2631696106570462,2.3155750003775957,-0.08301505893180419,-0.5916390709027616,-0.5951366045459751,1.3896144137177375,-0.9912408072093157,0.5714941612466459,-0.3627000011386344,0.3640203027809941,0.5759143707567926,-0.5328267498186301,-0.1624888685205044,0.734377180174888,-0.7402349166048069,0.08424925581061328,0.2511776141546007,-0.2505482929300896,0.6061630341600378,-0.8762412362939771,-0.043882496954554276,0.7911525218288554,-0.7197117246511157,0.3401895728721714,0.20163179836679718,-0.20122606263789103
JOJXIS,7.629815,12.7573,15.7943,90.0,103.64300000000001,90.0,1493.973923648856,1.463509531974577,7.403517465312527,12.612887793308593,15.423992246890249,90.0,102.43103172630681,90.0,1406.52195029206,1.554504767826447,7.491410515921162,12.618720800480782,15.545994687513176,89.99999991091163,103.65726848881624,89.99999955967961,1428.0421804566138,1.5310787788372247,7.5172261762063695,12.578638900898056,15.593006002808787,90.0000003340398,103.63104780150533,90.00000035292922,1432.8903271495788,1.525898414103341,7.473731318918271,12.477868397037964,15.489942632656387,90.00007337292304,103.49806568340922,89.9999422542278,1404.6325446676922,1.5565957702473914,7.504612451198062,12.564426107108787,15.535546190574825,90.00000075117266,103.70263978121123,89.99999961984386,1423.1718247313431,1.5363184120050313,-2.965963587419521,-1.1319966348005295,-2.344565780754772,0.0,-1.16936819051282,0.0,-5.853647909945101,6.217604591143221,1.1871796213142933,0.04624640500872114,0.7909913248790994,-9.898708223469535e-08,1.1971340538538207,-4.892448796706756e-07,1.530031590341353,-1.5069744058731458,1.535874149370192,-0.27153886541911665,1.0957847567163699,3.711553296802271e-07,1.1715356713431653,3.921435778566875e-07,1.8747220299010252,-1.8402229645846806,0.9483850606784543,-1.0704875717855766,0.4275831101992084,8.152547004493095e-05,1.0417096646585564,-6.41619691066353e-05,-0.13433175529009364,0.1345124482228574,1.3654993907854207,-0.38422355763377136,0.7232494797646682,8.346362929185286e-07,1.2414285333980863,-4.2239570853376387e-07,1.1837621471762934,-1.1699131580564004
JOKJEA,6.84478,9.329711,11.331213,90.4006,95.06169999999999,109.0558,680.7963349489198,1.54369499237873,6.694171487950177,9.190491315017457,10.944078995759508,91.70269175337285,93.36014469188831,108.9475567196689,634.884513805296,1.6553276544602236,6.734579782366584,9.1805677293596,10.959757871569954,90.84611710937116,94.71418425986971,109.68509705278444,635.2016632697655,1.6545011668902272,6.841392115607597,9.283612974508026,10.946635236198366,90.66743262120043,93.66162270361286,111.42517891386998,645.4275883455971,1.6282878390498992,6.706015540492999,9.123527801793347,10.95885715420058,90.74988827114804,94.56560262715514,109.40451979010578,629.8400030251835,1.6685854947965557,6.708882130459693,9.186700337671196,10.998522310982604,90.8549031203434,94.40560922355868,109.36243778782851,637.0486653066139,1.6497042538887006,-2.2003411658201295,-1.4922186226619716,-3.416527464804448,1.440357423925117,-1.7899483263098381,-0.09925495052175977,-6.743840820921658,7.231523236949494,0.6036339894958451,-0.10797666106970424,0.143263547499254,-0.9340779726568684,1.4503400486900164,0.6769682178493449,0.04995388256812049,-0.04992894112349467,2.1992359759893243,1.0132391870977133,0.02335729155325766,-1.1289299282039191,0.3229193921233814,2.2741420448521086,1.660628714521516,-1.6335023061728324,0.17693082055249804,-0.728617338603976,0.13503336778542654,-1.03901364726272,1.291191160044949,0.4194339774068441,-0.7945556507399041,0.8009194010991936,0.2197529976038956,-0.041248908424152235,0.4974682222614771,-0.924496998746245,1.119818885371985,0.3808080517373505,0.34087325399490753,-0.3397152555490109
JOLCIY,8.07723,7.29863,20.41697,90.0,90.0,90.0,1203.6357767188767,1.2374704388669908,8.031264231719037,7.026056089863556,20.377528288907392,90.0,90.0,90.0,1149.8654682252466,1.29533735381342,7.775110929699325,7.10009690508191,19.528306277790392,90.00034233855013,89.99991757882196,89.99996794143225,1078.0414213487684,1.3816386489016437,7.715431685034608,7.1316258440916185,19.70049656360991,90.00027313747098,89.9997704444367,90.000352019347,1083.9916911273954,1.37405452924018,7.94236036567,7.135884942067675,20.126551747649405,90.0000282953016,90.00005627042943,89.99997533510258,1140.6878124661,1.3057592766176636,7.720262683088491,7.049835927154783,19.754869398917204,89.99991893040996,90.0004471333344,90.00000768324198,1075.1900830199759,1.3853026700811257,-0.5690783632626916,-3.734590055071211,-0.1931810209478051,0.0,0.0,0.0,-4.467323881000661,4.676226043784233,-3.1894518052095506,1.053803360966212,-4.167443661846261,0.00038037616680715775,-9.157908670608271e-05,-3.562063083803777e-05,-6.246300011716553,6.662457068357994,-3.9325383597399948,1.502546419752712,-3.3224428188674264,0.00030348607887099714,-0.0002550617369934116,0.000391132607783599,-5.728824711948581,6.076963286438069,-1.1069722460122302,1.5631650359661722,-1.2316338748238063,3.143922400441726e-05,6.252269936150394e-05,-2.7405441582257277e-05,-0.7981503934813998,0.8045720887737673,-3.8723859613815574,0.3384521413874535,-3.055615387510639,-9.007732226488467e-05,0.000496814816004745,8.53693552787465e-06,-6.494271483822189,6.9453193797624575
JOTSES,7.248501,9.524701,10.694901,76.49701,74.82200999999999,70.01201,661.197767131742,1.6789834541512407,7.268489232528398,9.54796815396786,10.650818450266042,76.18977715676874,74.91507103545591,69.26388522124174,658.6066203219111,1.685589055259314,7.32187235950484,9.678576901889237,10.418788871222084,77.76149881460418,73.92276489316193,66.61299023120365,646.7941769420028,1.7163730758749314,7.270625702768629,9.818531009967495,10.45149940294092,77.59418477282964,73.5739704291409,67.6476736702102,657.0174849726951,1.6896660078720374,7.2564707197905465,9.723610705866863,10.471119021981876,78.4348923625196,73.85372022736641,68.12253995285856,654.6799991089259,1.6956988337003318,7.2391432919781,9.73062154047383,10.467039475445677,77.44610239758853,74.12446720203381,68.56118605302038,654.4228008209235,1.6963652695831406,0.2757567741026453,0.2442822506224552,-0.4121828685834251,-0.40162725736765614,0.12437655103881574,-1.068566348485449,-0.3918868058298523,0.393428600605987,0.7344459800193205,1.3679219056370613,-2.1785140750208036,2.062903602672904,-1.3245747865931328,-3.8272398112965087,-1.793550659137729,1.8263063894231022,0.0293935943479097,2.833721810092103,-1.8713965340395395,1.8433019080383615,-1.7901612956894772,-2.333411626952574,-0.24128748484782567,0.24187108951630762,-0.1653509051656236,1.8395804119435695,-1.6871889153239485,2.946740743356284,-1.4167387061372239,-1.647821609685202,-0.5962012970756289,0.5997771763807808,-0.4037419553291415,1.9130079149883321,-1.7254915730515956,1.6489420073178132,-1.0553334896364426,-1.0145246198315412,-0.6352531802584483,0.6393144456060051
JOWZIG,7.79325,8.01645,10.25557,76.9525,77.2405,61.961600000000004,545.9837915512812,1.4977290512164125,7.720629556380873,7.9677601211687445,10.138525365593388,76.19975539134415,76.79195221132653,62.21600475215497,530.8339526168863,1.540473781054123,7.661567093928016,7.9169610091329785,10.152612438082686,76.86670821788373,76.60988961493264,61.97580954401955,523.7856861646361,1.5612030028682564,7.703061027230182,7.935393166578093,10.184781580041365,77.14909478719444,77.09631927127074,62.281529532127685,532.1089952727149,1.5367824888593296,7.701102891274406,7.935517441748489,10.174945763740233,76.97654653156255,77.01767452070177,62.067259586530064,530.0929658363343,1.5426271216587226,7.713225295897622,7.9397590010726,10.197415854164545,76.92731318460937,76.97423063538346,62.21864783778271,532.9580064328405,1.5343343682419845,-0.9318377264828781,-0.6073745714282032,-1.1412786847207175,-0.9781938321118165,-0.5807158015205309,0.41058454293460567,-2.774778147049069,2.853969468175458,-0.7649954193702121,-0.637558250540236,0.13894597075334725,0.8752689862510151,-0.2370855163219009,-0.38606659024839685,-1.32777235094024,1.3456393785520198,-0.22755306445406642,-0.4062240089866537,0.4562420350098907,1.2458562248326155,0.39635280934988304,0.10531820587602506,0.24019613846154392,-0.23962057908362877,-0.25291545156869377,-0.4046642836873681,0.35922776571081083,1.0194142175771757,0.2939400586588418,-0.23907862007124003,-0.13958918356656172,0.13978430733992817,-0.09590228917447367,-0.3514302598261076,0.580858521802495,0.9548033186309492,0.23736657137627312,0.0042482406870509954,0.40013525990248244,-0.3985405586025138
JOXBEF,6.28222,13.40374,15.52746,90.0,93.56329999999998,90.0,1304.965829568122,1.5892423977230716,6.196757883202157,13.223443599107432,15.0287188088552,90.0,94.86179218044707,90.0,1227.0596064158237,1.6901436679081083,6.201766867689284,13.170901301883475,15.326514836025048,89.99999922440182,93.19601893784012,89.99999977785836,1249.9663793191758,1.6591702450902102,6.215723143082785,13.161096241885316,15.36227931297758,90.00000030331805,93.2182579727328,89.99999980679588,1254.7405361117449,1.652857275462105,6.221757356614797,13.182505918606678,15.151910390245408,89.99997132127511,94.36694550171335,90.00004801753276,1239.1268877066636,1.6736841436536334,6.208537998182388,13.213873264848624,15.352374861329032,90.00000033823116,93.49509709309632,90.00000018476864,1257.1483074106227,1.6496916168953792,-1.3603808334926681,-1.3451201000061859,-3.211994692916938,0.0,1.3878221273160358,0.0,-5.969981848343209,6.349017011476617,0.08083234138783427,-0.3973420148099922,1.981513068129145,-8.6177575692798e-07,-1.756000181230284,-2.468240407122519e-07,1.866801969813145,-1.8325911226371654,0.3060513293901431,-0.4714910813876364,2.2194872920627233,3.3702005137254474e-07,-1.7325565645944367,-2.1467123979669446e-07,2.255874902179826,-2.206107868460247,0.40342827465322184,-0.30958411244342754,0.8197078071460249,-3.1865249875788024e-05,-0.5216501473980378,5.3352814180445624e-05,0.983430733743065,-0.9738535585467066,0.19010126266453578,-0.07237399386233527,2.1535837924063683,3.7581240045862313e-07,-1.4407223982770718,2.0529848635912157e-07,2.452097749569514,-2.3934090208317387
JUFFAR,13.3737,7.6794,6.9214,90.0,90.474,90.0,710.8172409670373,1.1868127785737836,13.324706641895052,7.496775583959296,6.7021627595123405,90.0,88.76348672492668,90.0,669.3387880651445,1.2603587299174042,12.921508289229314,7.259469395754764,6.843224205918409,90.00000399001213,90.17873966851782,89.9999910828067,641.9138483824013,1.3142059280012388,13.2885288151346,7.505128528563926,6.856604176842661,89.99999982362677,90.3338569973575,89.99999911343086,683.8120391867034,1.2336825567060652,13.013695455653883,7.480328808738522,6.771082308420274,90.00005641490853,89.19474448491637,90.00001123770654,659.0775629977528,1.2799813438848875,13.247105977397547,7.582057202501958,6.828733972933333,90.00000511734578,90.38827150220779,90.00000264405757,685.8644446457138,1.229990840604092,-0.366341088142756,-2.3781078735409507,-3.167527385899669,0.0,-1.8906130767660594,0.0,-5.835318913404948,6.196929513347685,-3.025945437312794,-3.16544340359196,2.104715320526356,4.433346813609913e-06,1.594408912728874,-9.907992553811104e-06,-4.097318155133429,4.272370778703889,-0.27150936776876916,0.11142049686670859,2.3043519364122127,-1.9597026026632293e-07,1.7691624454741346,-9.850768220884574e-07,2.162320693142054,-2.116554007848794,-2.3340940600020335,-0.21938465459691378,1.0283180427111591,6.268323169757018e-05,0.48585040527546647,1.248634060541715e-05,-1.5330390603917932,1.556907053658387,-0.582381785828705,1.1375773169085799,1.8885129765216522,5.685939754584979e-06,1.8304652478515502,2.9378417486390795e-06,2.4689524759710886,-2.4094639559724595
JUHKUU,7.09842,24.05347,15.77485,90.0,93.4242,90.0,2688.6150446650654,1.631111361710793,6.9777495263267815,24.097822912786498,15.678722264997818,90.0,93.2490744578229,90.0,2632.1170531966272,1.6661229185433777,7.070488880288457,23.97967334249466,15.62275516192785,89.9999996872238,93.33150918245188,90.00000036236366,2644.3306462460696,1.6584274560540986,7.083171933534808,23.998348367084528,15.71838808239037,89.99999983996823,93.41689889215058,90.00000005880126,2667.131378090169,1.6442499168376172,7.019518571900145,23.87151730815293,15.657369408760072,89.9999399315792,93.24474770315433,90.00006163820557,2619.4454443148643,1.6741828145868494,7.065770751173526,23.965321717746896,15.655208938220456,90.00000008723029,93.39959898981631,89.9999999416999,2646.285811770673,1.6572021537180055,-1.6999624377427438,0.1843929910590738,-0.6093733696496813,0.0,-0.1874520115527874,0.0,-2.1013789824819047,2.146484762135597,1.3290725557255079,-0.4902914703931469,-0.35696214349629807,-3.475291047531452e-07,0.08840272689920105,4.0262629378654913e-07,0.4640216526316453,-0.4618784366766246,1.5108367935861213,-0.4127947410933445,0.2529913900005982,-1.7781308277638647e-07,0.17997437004438305,6.533473613975123e-08,1.3302723315825973,-1.3128084046093738,0.5986033952031418,-0.9391122403571434,-0.13619002796812937,-6.674268977096492e-05,-0.004639997440966958,6.84868950726367e-05,-0.4814226960907252,0.4837515860185223,1.2614557819056635,-0.5498471605470036,-0.14996966194021186,9.692254505150939e-08,0.16142201182006904,-6.477789169265533e-08,0.538302753551102,-0.5354205698803568
JUJDEX,7.2922,12.5375,12.4795,90.0,92.73300000000002,90.0,1139.6524946248173,1.424535852476734,7.246701849159819,12.453099461422653,12.410828695128057,90.0,93.05246591916848,90.0,1118.4125026493307,1.4515894932431996,7.568208447226801,12.100086000960133,11.78943181205821,89.99999659974611,92.54425380096079,89.99999900875063,1078.564428059687,1.5052191558720298,7.241495846414845,12.25859846693401,12.230360437870381,89.9999991920897,92.22058929804817,89.99999781697618,1084.8810146938213,1.4964552019704975,7.276184601962127,12.46793324666465,12.425912967681704,89.99992020092068,92.84120851069594,89.99995065741892,1125.8805010257215,1.4419610575709856,7.278135079651801,12.338242939239738,12.277885334198567,89.99999828607844,92.8349525972213,90.00000019987903,1101.197370630686,1.474282341436932,-0.6239290041439002,-0.6731847543557069,-0.5502728865094191,0.0,0.34450079170140613,0.0,-1.8637253088696146,1.8991196830483077,4.436592049171409,-2.834743764442654,-5.006892757401287,-3.7780598758116766e-06,-0.5461565292091897,-1.101388183618231e-06,-3.5629139065640123,3.694547451498056,-0.0718396155014572,-1.5618681525123084,-1.4541193154049397,-8.976781076499819e-07,-0.8939866481807569,-2.425582026590847e-06,-2.9981324311091817,3.090798668365746,0.40684373962103193,0.11911721485843214,0.12154121956069301,-8.866564368443303e-05,-0.22703042459515277,-5.4825090087559955e-05,0.6677320182580573,-0.6633029322017078,0.4337591244439982,-0.9223127345824145,-1.0711884290343767,-1.904357292106498e-06,-0.23375342050164122,2.2208780592336552e-07,-1.5392471004986923,1.5633103091033693
JUKJII,13.6661,5.4132,18.2981,90.0,108.551,90.0,1283.310391719043,1.3316760763042765,13.432300269960935,5.35940643756354,17.96397664724193,90.0,107.65394161990044,90.0,1232.3084757001552,1.3867905486521557,13.43073455846191,5.323387035379859,17.973369468216948,89.99999974561128,108.33313512619418,90.00000021790024,1219.8180301923962,1.400990725522703,13.472087590050883,5.33631675324794,18.071599908709185,89.99999914977803,108.4258612507925,89.99999922530866,1232.5862278934253,1.3864780479055319,13.412756653845934,5.309383397354323,18.006208611348516,89.99998336654222,108.44339105149018,90.00002715269945,1216.422176839504,1.404901833971086,13.435701491197593,5.315349508460882,18.019007274411912,89.99999941232427,108.37099639471906,90.00000004267244,1221.2527971163224,1.3993447967203667,-1.7108006676305976,-0.9937479205730406,-1.826000255535109,0.0,-0.8263934741269685,0.0,-3.9742463201415257,4.138729630169157,-0.011656316993790343,-0.6720781975262081,0.05228698054702797,-2.826541371329464e-07,0.6309044481546321,2.421113739122423e-07,-1.0135810760095874,1.0239597381413288,0.2962063033903843,-0.43082540174163786,0.5991059974116432,-9.446910730225176e-07,0.7170379637538172,-8.607681599591564e-07,0.022539177385133218,-0.022534098384758696,-0.1454971652078633,-0.9333690361419563,0.23509251284329655,-1.848161975064815e-05,0.7333214369215539,3.0169666050344152e-05,-1.2891495249698153,1.3059856325479648,0.025321212065694387,-0.8220486655736288,0.30633878149930316,-6.529730316944754e-07,0.6660738696873402,4.7413822004374296e-08,-0.897151874050962,0.9052735526942203
JUNMAJ,9.47464,11.37175,23.15511,90.0,91.99001,90.0,2493.3018885439524,1.3572507979213795,9.42797241200497,11.217545777704478,22.99346996542739,90.0,91.98946964427226,90.0,2430.2939650677054,1.3924389503188705,9.377890089929217,11.235240656211534,22.929462958038737,89.99999960103298,91.71669396035728,90.00000091490307,2414.829287422045,1.4013561932975374,9.368175038259396,11.270867876438677,22.921183636733534,89.9999989294121,91.87841956775054,89.99999990268616,2418.88910123726,1.3990041858282092,9.35992927538838,11.22538367894709,22.92252944291921,89.99999914917987,92.01330543778803,90.00002538670378,2406.955857933453,1.4059401906068203,9.365241241972589,11.247995724135063,22.922132240467768,89.99999978666634,92.04630527935068,89.99999994423426,2413.082029372328,1.402370883581355,-0.49255262463831406,-1.3560289515292054,-0.6980750019007032,0.0,-0.0005874069670566852,0.0,-2.5270876248781335,2.5926050256431226,-0.5312098920864564,0.15774286869616067,-0.27837036986976427,-4.432966862724344e-07,-0.2965292494562943,1.0165589654004887e-06,-0.6363295086086181,0.6404045920020224,-0.6342548655470259,0.47534549705319584,-0.3143776420111656,-1.189542110245788e-06,-0.12072042262136859,-1.0812649343784466e-07,-0.4692791898583157,0.4714918027706121,-0.7217154828534259,0.06987180081930046,-0.3085246490192475,-9.453556989077091e-07,0.02591143704594278,2.8207448647461002e-05,-0.9602997608399275,0.969610932303922,-0.6653728637612758,0.27144927271975616,-0.3102521066497793,-2.3703740402601804e-07,0.06178493614345254,-6.19619318816452e-08,-0.7082244346888165,0.7132760298187659
