Name,Exp_a,Exp_b,Exp_c,Exp_alpha,Exp_beta,Exp_gamma,Exp_Vol,DFT_a,DFT_b,DFT_c,DFT_alpha,DFT_beta,DFT_gamma,DFT_Vol,128_2_6_a,128_2_6_b,128_2_6_c,128_2_6_alpha,128_2_6_beta,128_2_6_gamma,128_2_6_Vol,64_3_6_a,64_3_6_b,64_3_6_c,64_3_6_alpha,64_3_6_beta,64_3_6_gamma,64_3_6_Vol,Error_DFT_vs_Exp(%),Error_128_2_6_vs_DFT(%),Error_64_3_6_vs_DFT(%),Error_128_2_6_vs_Exp(%),Error_64_3_6_vs_Exp(%)
KUQYUT,16.6355317,7.462537,15.6787913,90.0,90.0,90.0,1946.4164345790225,16.40774909027528,7.222648426026487,15.482390220738464,90.0,90.0,90.0,1834.77785948329,15.809661674984016,7.405689387266734,15.376046456713269,90.00001297639474,89.99999063826567,89.99515924892815,1800.2497108591406,15.95952987478538,7.47457786245271,15.382168450129402,89.99994764456149,89.99999073152509,90.00680960845037,1834.950378042304,-5.735595585426611,-1.881870791370531,0.009402694616259234,-7.509529878763861,-5.726732191347673
KUQZUU,7.4072,15.8425,17.0776,90.0,101.26316999999999,90.0,1965.4350406665715,7.473439806963782,15.884295301580112,17.082688605449675,90.0,100.78664547053351,90.0,1992.0604930175152,7.3565988920830785,15.727867400755521,17.017168667063505,90.00000045491183,100.75346929699907,90.00000059050443,1934.3713856897764,7.364872861119279,15.77589239224328,16.991959724664426,89.99999956039298,101.24052166416648,90.00000005909334,1936.3813150137612,1.354684932345249,-2.8959515802832403,-2.79505457785636,-1.5804976676441023,-1.4782338287281571
KUWNUN,3.89635,11.717415,14.726618,70.3193,82.57039999999999,87.8384,627.743035614367,3.8600252466679525,11.698932314252732,14.647137674443652,70.29606000389407,81.91828944748956,87.69036164434524,616.5067858515554,3.8750698914750266,11.650461800955293,14.575524454337003,70.39489495836358,82.83533828101352,88.02184796106519,615.0249916728964,3.8843129475951965,11.701411358738694,14.710122167600034,70.1655487122648,82.64493121703258,87.93814484860266,623.7450745010424,-1.789944153154139,-0.24035326336469667,1.1740809372420862,-2.0259952273343242,-0.6368786090015147
KUWVIJ,19.0785,7.206814,19.4434,90.0,117.83312,90.0,2364.094820732018,18.577479798732227,6.989184894942173,19.069165741384644,90.0,117.1172017398776,90.0,2203.799654062205,18.574109244746783,7.039058186752348,19.014970789282224,89.99999926316336,117.60676048208448,89.99999960270604,2203.0528702780584,18.603474700015777,7.053011555155284,19.006938167482875,89.99999986746857,117.44677986180837,89.99999976671725,2213.1941253491423,-6.780403445077529,-0.033886192094179104,0.4262851784018063,-6.811992016635548,-6.383022121597934
KUWZIN,18.949013,10.34227,17.942812,90.0,90.0,90.0,3516.3570916844124,18.822077505475313,10.117594821997654,17.873039036832054,90.0,90.0,90.0,3403.637066755129,18.94144345863599,10.339013592834858,17.944495586908847,90.00000019880459,89.9999998239274,90.00000006702521,3514.175391523122,18.892794480429544,10.337304382876093,17.924076737268262,89.99999967263217,89.99999949998727,89.99999961482582,3500.582353097568,-3.2055909565000364,3.2476531016679475,2.8482850680334773,-0.062044328957650156,-0.4486102570227816
KUXBIQ,6.915016,7.471617,17.015399999999996,81.6006,86.0835,88.8095,867.611045688974,6.845220577837491,7.36782341197869,16.887921514017016,80.93289784116665,85.99924724180937,88.41001138589249,838.9179902903645,6.787154158212298,7.448348314101787,16.733887905758777,81.53932723288129,85.3089081425928,88.88981704752248,833.917187812994,6.85021718722528,7.443693942478677,16.86541910824321,81.5246032768119,85.95207906108305,88.90595249233995,848.4367411050102,-3.3071334835097845,-0.5961014706145016,1.1346461662302794,-3.8835210827938997,-2.2100115805622664
KUXNEY,9.49177,18.451514,16.357612000000003,90.0,100.1102,90.0,2820.346449424239,9.388996096984751,18.32015414935083,16.217738181142508,90.0,100.08349656736728,90.0,2746.489571222702,9.425365380087502,18.074898370997026,16.24786229473866,89.99999844486372,100.02175814726839,89.9999992022842,2725.7915116509985,9.433710046082282,18.181270731571963,16.275527608586295,90.00000116430874,99.92679031361506,90.0000004791698,2749.7345744347967,-2.618716513235966,-0.753618720732631,0.11815093878728919,-3.352600096081934,-2.503659612593243
KUYKAS,8.705201,12.203519999999997,16.07774,75.27887,88.33957000000001,83.254112,1640.5001605339994,8.605378067514595,12.041760044326605,16.05910736968931,75.34752076353742,88.36622655646426,82.54403466728554,1596.3582458511648,8.601225001169075,12.076829418142697,15.911159219142538,75.46784064379027,88.12462130058177,83.02531052326756,1588.0587505730741,8.654982649078192,12.147913799575194,16.03122449991679,75.4413159615768,88.25369401430423,83.0496071244712,1619.413004596539,-2.690759546677882,-0.5199018014697256,1.4442095817334222,-3.1966720407912104,-1.2854101721389886
KUYRAX,5.3851,8.1992,18.4023,90.0,90.0,90.0,812.5261724054158,5.373488836410602,8.100811907040152,18.153027590784276,90.0,90.0,90.0,790.1944355058783,5.333507384929312,8.08745691427077,18.16646561442136,89.99999989961529,89.99999919036593,89.99999863772945,783.6016141020316,5.331979687991959,8.11151361993906,18.138700423439793,90.00000094758094,90.00000068126346,89.99999965965416,784.5065178677204,-2.7484329315111387,-0.8343290091161002,-0.7198124135759802,-3.559830967383541,-3.4484617836672915
KUYYIO,9.82227,13.889110000000002,16.228412000000002,92.3392,94.2112,109.17019999999998,2080.5482248410462,9.747648208997376,13.724352209616148,16.160061282320154,91.84184828256281,94.71730670319667,108.72560272848396,2036.5953513134325,9.737306376984534,13.684389966744718,16.047947609128308,92.30312242559485,94.14501618402933,109.27291754982382,2008.5905400482977,9.75083842966267,13.715840385956609,16.08332310014334,92.28197011116188,94.31946273652102,109.14783718445382,2021.465250058945,-2.112562112371692,-1.3750797990908714,-0.7429115088930089,-3.458592496612093,-2.8397791541993787
KUZNIE,6.0034,11.3084,22.1068,90.0,90.51680000000002,90.0,1500.7441465784245,5.937348944789376,11.217895676765105,21.997277894573298,90.0,90.04498489082263,90.0,1465.1185870891434,5.929436053316563,11.153697756061161,21.764921820531743,90.00000005989645,90.84222890069051,90.00000003806223,1439.2705865559294,5.912471638264872,11.111357199794849,21.766839770286783,90.00000014276817,91.23036371546131,89.99999909140753,1429.655566555755,-2.373859632936404,-1.7642258286114605,-2.4204880646450095,-4.096205216768619,-4.736888708494762
KUZZUB,7.455501,10.71972,11.25372,62.98101,85.86301,85.58400999999999,798.164156584573,7.289066073793608,10.553879962224471,11.123331386565468,63.11841079060022,86.32925542750559,86.61524418980258,761.2296806753008,7.3008729116024735,10.426274333557034,11.033738472317744,63.33794440339,86.2218770167682,86.14056661426903,748.2883756604892,7.353727885108992,10.491809348068024,11.057245790119257,62.93603117718578,85.84576688200966,86.00217261682647,757.0482790642263,-4.627428531408712,-1.7000526047974183,-0.5492956616411782,-6.248812416922777,-5.151305928881316
LABJIH,6.91965,7.6738,18.5541,90.0,92.54759999999999,90.0,984.249142655851,6.835982277193658,7.361876843648267,18.462129338933458,90.0,92.24053223820954,90.0,928.4085351276442,6.753905371361372,7.516558360850531,18.406510686598757,89.99999924047783,91.9525586811933,89.99999905067462,933.8846560963902,6.791128039524331,7.483497606968034,18.402644030882303,89.99999969224262,92.25732447166621,89.99999970114916,934.5222135203026,-5.673422013610206,0.5898395761724821,0.6585116531503888,-5.117046525797278,-5.052270505551839
LABKOS,5.946912,12.1272,20.4664,101.74299999999998,92.003,101.56300000000002,1411.3811038449514,5.905556485469189,12.045251005869785,20.31463421305301,102.66359420695017,91.6730351246985,102.18632093723149,1373.8142668986918,5.871770250369577,11.96375292626515,20.188022216019203,102.58501080562633,91.90947125327006,101.95777172405968,1349.4887004082916,5.889265013548679,11.931883533524232,20.246853749282273,102.4686522262248,91.70423738928973,101.9198590537586,1355.1152771920563,-2.6617075178290444,-1.7706590385987038,-1.3611002707700397,-4.385236791682247,-3.9865792803668065
LABVOZ,9.8483,10.6363,23.216400000000004,90.0,93.1102,90.0,2428.323540781354,9.756141839515625,10.395957155330919,22.932331905012102,90.0,93.41052260252127,90.0,2321.779396312576,9.724845478154112,10.445021719941881,22.9073079473249,89.99999993430222,93.08057285817526,89.99999997710943,2323.475404434852,9.740304872573851,10.434245618297213,22.98628106072288,89.99999942227306,93.05168760708465,90.00000062412352,2332.845704687565,-4.387559675614548,0.07304777210830535,0.4766304840401519,-4.317716918099201,-3.9318416384938284
LADCAW,3.90192,12.54548,16.926009999999998,73.12829999999998,86.4283,85.8813,790.0956629625321,3.869278830011669,12.565177188645075,16.825715016316988,72.93399659095647,86.44939182572841,85.88015765566556,779.278464331135,3.8831256802438068,12.509931983052663,16.810539307913732,73.27772121895134,86.27123484267065,85.73164223809425,779.099163449447,3.8975195559396423,12.543637036713841,16.82857420099017,73.34250852918872,86.31063359177261,85.74922996824183,785.2392481942335,-1.3690998620138075,-0.02300857650953216,0.7649106366893825,-1.3917934281340965,-0.6146616157958683
LADCAX,9.95745,16.97159,18.07879,90.0,90.0,90.0,3055.202677478438,9.776526226877293,16.858979915335457,17.970128531566402,90.0,90.0,90.0,2961.877184496289,9.56257105871413,17.165707341763607,17.95570541708533,89.99999891652108,90.00000285278219,90.0000017434478,2947.398451799087,9.830855794775964,16.88367643801533,17.891517533496767,90.00000065389392,89.9999996322895,90.00000022251903,2969.651763251526,-3.054641633764666,-0.4888363627293403,0.2624882218591831,-3.5285457974370944,-2.8001714864141216
LADCEA,5.31722,8.65483,14.992759999999999,101.97019999999999,93.03720000000001,100.8162,659.9278708512786,5.264520408303215,8.677713050094733,14.81739966249675,101.8633979569252,92.86629391941757,101.42632569464666,646.4184325331072,5.263338538921445,8.569857076754694,14.822139702956457,102.3042628880462,92.70859353756572,101.00357849633718,638.5013376926223,5.277532640488549,8.630780900636125,14.914262841323191,102.04441409493901,93.115273890682,100.73027127987928,649.6839252109523,-2.0471083151473546,-1.2247631629965,0.5051670115669078,-3.2467992495932916,-1.5522826194796142
LADCIE,4.83333,9.59235,23.790111999999997,90.0,90.96120000000002,90.0,1102.8255901875289,4.802162395284614,9.686367221526714,23.70871025037745,90.0,90.77155552637103,90.0,1102.7227208472177,4.822820825631184,9.575198949939068,23.74678655996346,89.99999971850845,90.83594366334378,89.99999975528462,1096.4972770407012,4.822105325067537,9.596521951459637,23.785107581280098,89.99999892700352,90.433719250924,90.00000003587517,1100.6347741476827,-0.009327797724901577,-0.5645520572690783,-0.1893446702477332,-0.5738271947200261,-0.19865480628479115
LADCUQ,5.18494,11.46658,12.48709,71.2932,81.2042,88.5932,694.6745035517271,5.152787051810291,11.536332501000999,12.394197998777251,71.20430635902224,81.19167158291076,88.28101361091768,689.10169780353,5.173181147557567,11.472630747268461,12.463278167279187,71.2730586234802,81.12264227255586,88.56947973231915,691.9049770635279,5.179881583240277,11.476427124598782,12.479496867251601,71.27940394314828,81.1874215160726,88.52920005869322,694.1010524721187,-0.8022182647706919,0.4068019668117479,0.7254886592971451,-0.39867973763815423,-0.08254960800726856
LADDIF,4.98783,9.99317,11.46258,113.2505,92.1035,93.3525,522.9304991960149,4.943963362740933,10.017060793554922,11.402021872178745,113.95035037984051,92.76162849286375,92.85166750383769,513.9664954165205,4.963109847957499,9.681198543797494,11.257780995745303,111.82797363728287,92.02734181331407,92.96493954674393,500.5986783578764,4.951961672263683,9.758062733633905,11.335702868466965,112.3365014394064,92.59287675506891,92.94088192684583,504.7478665973802,-1.7141864537020164,-2.6009121563090947,-1.7936244680053468,-4.270514126154971,-3.4770648540465308
LAGFOQ,9.464801,13.15233,18.75393,104.69000999999999,94.8882,105.8732,2141.9625951160747,9.412436645506249,12.983932953359623,18.65617234684963,104.34415379586886,95.27424955407983,105.53023033116074,2097.443027858643,9.427787562072512,13.107327266775268,18.68037503184872,104.60541711543928,94.9050075924208,105.82282090182595,2119.4518280325365,9.277465509945507,13.073153215829976,18.191403305324307,100.63315816168578,96.59169258706918,103.68991108175082,2077.6550905844747,-2.078447464906328,1.049315756450521,-0.9434314549354115,-1.0509411851946153,-3.0022701926835054
LAGYOI,9.80235,14.74037,19.44499,90.0,91.49100999999999,90.0,2808.660496481842,9.710915313961689,14.554140617974394,19.163650313696444,90.0,91.30704689579035,90.0,2707.7711565055342,9.611396902163401,14.307449883688442,18.931449626236958,90.00000890978569,90.73326268024422,89.99999949167133,2603.1371426404476,9.658373912097659,14.45118888266662,18.987822891338173,89.99996041396396,91.36272954771704,89.99999196079403,2649.4755486369636,-3.5920802853418166,-3.864211848689615,-2.1529000975031805,-7.31748654203081,-5.667646482879481
LAHFEJ01,6.28824,8.74024,11.07155,106.8764,102.8395,105.1225,532.087763733866,6.237551956505288,8.698664453504456,10.74214354217333,106.7510196690848,102.43679770209694,105.30196773443733,510.83312864386806,6.221204681877681,8.698750609322339,10.870853523801376,109.93675383467654,100.62929046101851,104.5078155475855,511.3223242514583,6.231931345902128,8.740005151818718,10.907991696866398,107.5272441996361,101.8878846740473,105.28063159818741,519.5506845770789,-3.9945731773356266,0.0957642682433207,1.7065369186907857,-3.902634282865026,-2.356205124660193
LAJYED,9.827412,11.898915,13.090116,70.6152,68.8392,87.15619999999998,1342.2685498009737,9.695773908658778,11.72744131913051,12.976551246068306,70.238095534125,68.77794827774909,87.17831330674196,1289.94091273265,9.518012554018773,11.766291719006762,12.89064236563724,70.44024112438314,69.31186072218347,87.3611125299893,1268.3384676535002,9.580489107829376,11.777940517959957,12.866239529371844,70.28355390048198,68.9322975947191,87.29652578768668,1270.7914145187178,-3.898447674728172,-1.6746848530749074,-1.484525223203082,-5.507845815089356,-5.32509945888654
LAMHOX,4.6661,10.423100000000002,11.7772,85.39100000000002,87.731,78.581,559.4688123589865,4.606047705660906,10.20535186733998,11.633647151726542,85.0870237477506,87.68902310134636,79.75165038519167,535.9778547795415,4.586159663028843,10.148110452634537,11.29155594234861,86.05757555916755,85.23635327903963,81.72602172244291,517.3918737552617,4.558383017123141,10.054480126324673,11.412783730072174,85.65645202877589,86.90125374494372,80.06947846162458,513.3082253772534,-4.1987966193139385,-3.4676770427249473,-4.229583218809033,-7.5208729556002245,-8.250788240920548
LAMNEV,8.53102,7.3916019,12.87203,90.0,95.94420000000001,90.0,807.3189879626038,8.588170908254522,7.282401710643455,12.846487299758998,90.0,96.04923210677964,90.0,798.9777163738643,8.521964685813309,7.294778934429451,12.788534229014424,90.00000340499578,95.18947098170631,89.99999952463496,791.7513641201919,8.565642221388853,7.270797127321371,12.835765282312487,89.99999865536071,96.43167697479653,90.00000015236836,794.3679204276033,-1.0332064169319344,-0.9044497869689024,-0.5769617664911113,-1.9283113706639468,-1.6042069774284156
LAPFIV,10.78787,14.622789999999998,15.061239999999998,74.2374,82.0314,87.26350000000001,2264.342517136539,10.656877099028208,14.597572047029677,14.966880752907002,74.54074376955106,82.76249281432001,88.13660303502088,2226.1966978079054,10.671358995313424,14.614900509472362,14.746251113241877,74.21581228797118,82.43183968074378,87.24760786755604,2193.6601169990304,10.679538124238778,14.545529430617568,14.894077600612118,74.26195211297325,82.16469088527701,87.30552144171547,2205.9925514196457,-1.6846311474499114,-1.4615321656398628,-0.9075633976168564,-3.1215418869974054,-2.5769054493876595
LAQNAT,9.8554,11.0153,24.331399999999995,90.0,100.402,90.0,2598.010035340772,9.82219532406784,10.839440634104463,24.02292664202734,90.0,100.21279760409827,90.0,2517.128054934418,9.778197435618432,10.726524283043089,24.05654576059091,90.00000018172068,100.68492747013042,90.00000131491328,2479.4484171338813,9.703271606586785,10.778746595284524,23.807111391711114,90.00000121362368,100.48004815864799,89.99999960558311,2448.4276686595026,-3.1132281748767436,-1.4969297142698699,-2.729316299194209,-4.563555051523862,-5.757574630062935
LASGUJ,3.88962,19.611713,13.04758,90.0,92.4173,90.0,994.411272988262,3.8455012067968166,19.613637882397505,12.857876287522059,90.0,93.12979928211848,90.0,968.3493701741306,3.853564823758165,19.38704594867137,12.847857521238584,89.99999874279911,92.72873788412916,90.00000060322606,958.7652924154762,3.871195487845744,19.463944154409315,12.911957153070864,89.99999814606686,92.39582273329472,90.00000068026277,972.0491787288623,-2.620837426331047,-0.9897334633398881,0.3820737296567246,-3.5846315846428016,-2.248777227977345
LASQIJ,14.22552,24.62803,8.163201000000003,90.0,99.28201,90.0,2822.5021661563383,14.069427800394633,24.12979636077836,8.04554708528476,90.0,99.31510553520677,90.0,2695.3835195586425,14.024081889240241,24.18172484254863,8.043227744180081,89.99999967651132,99.0395765847125,90.00000034874537,2693.794041437029,14.040397160095235,24.217762424720902,8.063745782277097,89.99999846728623,99.22877926413787,89.9999998156083,2706.399811449721,-4.5037572733134486,-0.05897038807574518,0.4087096255928033,-4.5600717782471305,-4.113454937210013
LATFUJ,8.12835,13.86597,14.94478,90.0,97.4733,90.0,1670.0802513710337,7.95245476258875,13.65685472652814,14.744336337830214,90.0,98.79496908135782,90.0,1582.487726136707,7.901724013540861,13.696266684161618,14.758456992406062,90.00000040798291,98.77475224313078,89.99999950682705,1578.5266566687376,7.896445760720551,13.845448013812055,14.765322926704634,90.00000069616344,99.10692240145094,89.99999946380271,1593.9416076759524,-5.244809353467816,-0.25030648911504566,0.7237895972316684,-5.481987744429419,-4.558981140731181
LATHIZ,12.56526,8.14754,16.52668,90.0,93.68820000000001,90.0,1688.4305179896937,12.694514787188732,7.741660881271147,16.249454342420236,90.0,93.78390134289603,90.0,1593.4603357831793,12.719554993675228,7.782071558112607,15.994622840591646,90.0000014133082,96.11616578305183,90.00000042230468,1574.2077307802667,12.783229849968833,7.782154976456502,16.09232858907759,89.99999741029815,95.21082486603864,90.00000447433273,1594.2661265726986,-5.624761054401537,-1.2082261836439112,0.05056861293778207,-6.765027402218764,-5.577036805110031
LATKUO,11.27935,3.74522,29.828215,90.0,93.5674,90.0,1257.610978876547,11.16872101690148,3.6596507862562335,29.762148377166586,90.0,94.25789799394845,90.0,1213.1291511227746,11.100721946779972,3.6817402936671626,29.735931945286413,89.99999905299946,94.72166906535051,89.99999914186161,1211.182449267828,11.067782880050725,3.6557992531577472,29.840932553253854,89.99999909239517,94.42661296892508,90.00000372335599,1203.8099524422537,-3.5370101327764405,-0.16046946470167545,-0.7681950987572769,-3.691803776251606,-4.278034093051181
LATQEE,7.3634,12.292599999999998,12.3056,118.5718,90.1449,98.0238,965.543933399546,7.313631553362721,12.260125245284215,12.261055097142428,118.71202788619243,90.44004016469566,98.69484579138063,949.0448485328116,7.392022001510194,12.146329742583887,12.247031380665694,119.03115819252152,94.56252908133104,100.41281095055518,927.559559566482,7.447489103605004,12.165035890333781,12.362228890574407,118.83684477694393,92.54171590636872,102.16307162030854,945.0601925983178,-1.7087865498407109,-2.263885526542295,-0.4198596031213764,-3.93398710500166,-2.1214716485357346
LATTAD,8.13393,8.74244,12.47795,90.0,96.93339999999999,90.0,880.8231656773266,7.688360137313989,8.726576737937595,12.367372536646053,90.0,97.09180171120151,90.0,823.4169037238878,7.880134548577918,8.601490269845655,12.18007740928215,90.00000171230666,96.05827983289672,90.00000019386196,820.9658185097021,7.878600179277478,8.644302403345339,12.24777092832047,90.00000192535681,96.23977290631406,90.00000017862706,829.1928520832125,-6.517342434936432,-0.29767244309665103,0.7014609893485438,-6.795614545582033,-5.861598060311226
LEBPEP,8.7797,10.3781,18.91616,94.523,92.30200000000002,110.52299999999998,1604.9060861532917,8.422857870551955,10.297632798772899,18.492400042903128,92.96360885332197,94.57562589096663,106.55235905985214,1527.922889707932,7.901450696812246,11.346814091277476,18.06101023655268,83.56391654440857,94.9085651552045,106.39486375921587,1541.179624236784,8.737970353296618,10.454887084270538,18.831441218850188,94.62361103510113,92.39699781648783,110.61639203988874,1600.373422518728,-4.796741510892786,0.8676311231508675,4.741766308942799,-3.9707284099875215,-0.2824254748405757
LEDYUQ,8.15472,8.93212,9.40282,86.25801,67.37601,80.71901,623.9087885242213,8.111400855289856,8.783568850556044,9.18246803026498,86.32951378036506,68.25290338053371,79.87215292901615,598.1923979982483,8.139503574762118,8.864824977243721,9.164254475767565,85.69257718503016,68.33153096999106,80.24691529692684,605.5840491380967,8.128057351068081,8.889876863837229,9.250080506103286,85.88669735639321,67.78992882713187,80.45890022668611,610.205535659315,-4.121818925936582,1.23566450603239,2.0082397739032927,-2.9370862733749155,-2.196355159112221
LEFMAL,9.133018,9.352819,10.6492,90.0,98.96300000000001,90.0,898.5413771027473,9.132967152840964,9.3738260422981,10.72660054545316,90.0,98.28913157664799,90.0,908.7198624305206,8.915955423940142,9.200142855015544,10.649375276641686,89.99999909883752,97.44792809142906,89.9999988068981,866.1775787365272,9.059823594433809,9.335193559708761,10.692298534827447,89.99999884092439,97.23975648753039,89.99999939196638,897.0937984019776,1.1327786996958042,-4.681561992076098,-1.2793892275499774,-3.601815029439586,-0.16110317651006212
LEFMEP,8.312017,8.347717,8.603117,66.903,61.80299999999999,80.313,483.82057536596517,8.319621618789544,8.376572785433064,8.571842976379253,67.17155699486152,61.531343984397,80.45788251676038,483.8667638008697,8.409087901954567,8.286718032845785,8.795263426553165,67.29045464672596,59.70532321279165,79.50982524421701,488.10435454544063,8.447989496050926,8.394473042685242,8.743164193531642,66.56581316768484,60.64172017758664,79.81112614888247,495.7029484206081,0.009546604104134892,0.8757763627499033,2.4461660740578264,0.8854065737562277,2.4559462039527813
LEFSUO,4.18483,7.73995,16.251311000000005,92.0975,90.0025,99.1995,519.2580822143959,4.1405676970053085,7.729381479789056,16.128924356713572,91.85356569033497,90.59466804890754,100.01366986924916,507.99390328886966,4.185546401692236,7.641658927774405,16.136659640568418,90.05755405726367,90.17343539809592,98.3735529375334,510.6183461286336,4.2330143805406655,7.722925193901426,16.285508240978025,90.6783329189541,89.1197518533849,97.3763125362371,527.899316900753,-2.1692833123539925,0.5166288065216353,3.918435532987912,-1.6638616483190447,1.6641502525114635
LEFYAA,7.65364,12.93867,7.64404,90.0,90.0,90.0,756.9733988631568,7.493561522325247,11.72289990788444,8.565795003309088,90.0,90.0,90.0,752.4731550141034,6.745383190451312,13.575123900603641,7.8053399936599694,89.99924432528174,90.00422453329018,89.98224887703834,714.7303618013772,7.404021004507238,12.910940369716435,7.728982005725692,89.9999996063408,90.00000067186342,89.99999968415821,738.8356005894537,-0.5945048869368432,-5.0158325199015055,-1.8123642463223937,-5.580518037386968,-2.3960945392457544
LEFYUT,10.9533,9.027818,20.7345,90.0,103.5399,90.0,1993.3343037794523,10.875559465093641,8.936492354099794,20.71455077679963,90.0,103.71689667822803,90.0,1955.8148372687986,10.82592316252176,9.128653359712395,20.31987600675914,89.99999886358817,104.3961477702041,90.00000004140001,1945.0784423617588,10.827774564612604,8.974016427350572,20.48290535617427,89.999999789136,103.79676806732104,89.99999974204081,1932.87124223659,-1.8822465674480753,-0.54894741068805,-1.1730964810681264,-2.420861434341354,-3.0332624802684425
LEGZUW,10.49054,13.18706,14.91727,77.0774,88.05929999999998,80.0433,1981.0612710231435,10.050982582986657,13.290136656162439,14.710343362508674,77.66925782846643,90.24554093858862,80.3950725612875,1891.1254127582138,10.103733230750334,13.339235380896755,14.589676293458838,76.0539753272717,90.51941807881018,80.24251217933202,1878.2088152478016,10.287760813271532,13.040167491942361,14.672404970424251,75.98927015547805,88.3526361244597,80.1913759833043,1881.7278322903244,-4.539781761443513,-0.6830111542720636,-0.4969305792460891,-5.191785699905309,-5.014152776885953
LELWEG,5.624601,11.32392,11.99122,63.80057,79.09091000000001,76.80619,663.7652094125276,5.556174917465943,11.290537900173234,11.924168501449598,64.30999625245447,79.52232469440237,76.97218845933612,653.7159188042997,5.605224196469171,11.297570848725883,11.983497767928588,63.987124700883456,79.02516040668537,76.79391200029562,660.4122406914737,5.589515128362263,11.290012049950024,11.92923823471096,64.12127159281981,79.01441037696813,76.73485554208128,655.717233757324,-1.5139827254764002,1.0243473800396559,0.3061444421737378,-0.5051437878194147,-1.2124732572721788
LESQAF,14.65724,3.7185712,20.39587,90.0,108.77830000000002,90.0,1052.4842254092816,14.607128328502663,3.612834452556191,20.366564154976814,90.0,108.91686444812387,90.0,1016.7570924470108,14.355422910700067,3.6211627838883107,20.62993742318861,90.00000037959794,111.32372366065695,90.00000099421516,998.9961257967142,14.501475812134391,3.59521373615399,20.62096172044741,89.99999996911383,109.8570677433996,90.0000002006365,1011.1706330740118,-3.394552820815681,-1.7468249577243287,-0.5494389382181906,-5.082080882662867,-3.9253407640579265
LETNAD,5.308501,12.59612,9.22872,90.0,98.67019999999998,90.0,610.0404809381051,5.245363364683616,12.468758410410812,9.142642336047711,90.0,98.70663470523554,90.0,591.0671304327697,5.218966409936443,12.48281523334623,9.136528733267406,89.99999953474311,98.62373871654448,89.99999989140657,588.4916656528562,5.230657183343187,12.50910502870536,9.187100196227052,90.00000042192791,98.53105878076336,89.99999999757512,594.4686513590656,-3.110178930447161,-0.43573134882796116,0.5754880877583868,-3.5323582546705214,-2.5525895519414687
LEWREK,14.5456,4.19216,23.0427,90.0,98.821,90.0,1388.466821844291,14.499897972666783,4.037009473897528,22.849126094280876,90.0,99.58701236323165,90.0,1318.8218016462329,14.676839252558072,3.9866868766539274,22.68020023757072,90.00000033420422,100.11271430848824,89.99999747307038,1306.4460926992865,14.411070198922364,4.121485862329631,22.63268718770446,90.00000057965933,99.02989554761545,89.99999959458424,1327.6088689019261,-5.015965747424133,-0.9383912922502688,0.6662816193002516,-5.907287653878317,-4.383104585929365
LEWRIO,6.3954,7.0845,15.340999999999998,92.974,92.444,103.834,672.9150329315333,6.2880617561096175,6.849092761104347,15.350034550469426,92.53238723154453,92.91618858174186,103.45620991223046,641.038163298956,6.305911786022409,6.929638053019869,15.208671926181001,92.45245351709308,92.61521008360809,103.60843241156054,644.272475258352,6.277463721816012,6.893412306543401,15.209160314121478,92.52772236014928,93.0875221293991,102.7377600702403,639.959357657705,-4.737131446403685,0.5045428095499573,-0.16829039252501157,-4.256489492945488,-4.897449701823119
LEWYIX,6.60405,7.46796,15.180114,77.32601,82.06801,88.1232,723.4322995403045,6.537878922145747,7.19048021100503,14.977215210471133,77.6220480223686,81.93262110854262,87.56857136590956,680.8583033400246,6.529500726710933,7.399788652933168,14.963793871399194,77.07651008583208,81.88414703876784,88.69687148808747,697.6035506284138,6.515894911998268,7.40683341319613,14.989304085919079,76.87299605065412,81.58604041770006,88.78115337477693,696.8758750049516,-5.885000742617242,2.4594320442658337,2.3525558234879504,-3.5703062924206193,-3.670892846812042
LEXPOW,8.31115,22.098814,11.66277,90.0,98.35719999999999,90.0,2119.3146664159626,8.188841114057231,21.653788179181348,11.557151804708589,90.0,98.82038008111795,90.0,2025.072268627787,8.123668737269064,21.66489742853873,11.44917050253686,90.00000041378034,98.78141795485709,89.99999940683304,1991.415896655412,8.119704153533952,21.719052999705546,11.492116280498008,89.99999985558964,98.62856427198714,90.00000080626172,2003.7226247764506,-4.446833652482185,-1.6619837471371275,-1.0542657752062927,-6.034911747052835,-5.454217982410003
LEZKEI02,5.1261725,23.382114,24.029818000000002,90.0,101.06843199999999,90.0,2826.6556204298104,4.783956837923373,23.685321544004694,24.43235511815821,90.0,100.11171123185895,90.0,2725.418323078924,4.808912007925854,22.97167220814872,25.367613892623197,90.00000085302129,98.13572706279396,89.99999986386938,2774.1248650967136,4.875619277120301,22.959992513880614,25.300713205132524,89.99999679917474,98.83904115013614,89.99999812552556,2798.6313752564497,-3.581522157109914,1.7871216908370051,2.686305128190978,-1.8584066256047538,-0.9914276422926755
LEZQUE,13.808513,5.38464,16.706313,90.0,102.3319,90.0,1213.518023537254,13.454773584106162,5.368107723311965,16.493883251044572,90.0,103.90723783702691,90.0,1156.3767608262979,13.529761270412568,5.306026514732005,16.453815528879066,90.0000005833107,101.8709146479589,89.99999978127691,1155.9455881321437,13.544214052235063,5.2967081719339495,16.48701417191995,90.00000103731917,102.50597635000109,90.00000064929708,1154.711081135703,-4.7087279795314885,-0.03728652362799636,-0.14404299247632288,-4.744258782188819,-4.845988379318524
